Bill Number,Title,Session,Status,Issue,TAN Status,Committee,All Org Action Alerts,Hosted AAs,#Actions,Co-hosted AAs,#Actions,Promoted AAs,#Actions,# Total Actions,# Total Click Throughs,Org's Most Recently Published AA,OMRP Date,OMRP Committee,Created By
"=HYPERLINK(""https://www.takeaction.network/bills/7119"", ""1539"")",Expediting private vocational licenses to contribute to adding affordab,2023,H Postsec Ed & W,,in_committee,House Postsecondary Education & Workforce,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1539&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7119"", ""1539"")",Expediting private vocational licenses to contribute to adding affordab,2024,H Postsec Ed & W,,in_committee,House Postsecondary Education & Workforce,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1539&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7121"", ""1541"")",Establishing the nothing about us without us act.,2023,C 283 L 24,Social Justice,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1541&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7121"", ""1541"")",Establishing the nothing about us without us act.,2024,C 283 L 24,Social Justice,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1541&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""1"")",1,7,0,0,0,0,7,6,"=HYPERLINK(""https://www.takeaction.network/xactions/34848"", ""Support  HB 1541 (Nothing About Us Without Us Act): Sign in 'Pro' for Senate State Government & Elections's Public Hearing"")",02/13/2024,Senate State Government & Elections,Camille B.
"=HYPERLINK(""https://www.takeaction.network/bills/7251"", ""1554"")",Reducing public health and environmental impacts from lead.,2023,H Rules 3C,Environment,on_rules_consideration_list_for_3rd_reading,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1554&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""4"")",4,37,0,0,0,0,37,43,"=HYPERLINK(""https://www.takeaction.network/xactions/33477"", ""Appreciation to Rep. Beth Doglio, primary sponsor of Reducing public health and environmental impacts from lead"")",04/27/2023,House Rules,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/7251"", ""1554"")",Reducing public health and environmental impacts from lead.,2024,H Rules 3C,Environment,on_rules_consideration_list_for_3rd_reading,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1554&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7171"", ""1574"")",Supporting Washington agriculture by capturing methane and reducing gre,2023,H Approps,Averting Climate Catastrophe,in_committee,House Appropriations,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1574&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7171"", ""1574"")",Supporting Washington agriculture by capturing methane and reducing gre,2024,H Approps,Averting Climate Catastrophe,in_committee,House Appropriations,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1574&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""1"")",1,8,0,0,0,0,8,10,"=HYPERLINK(""https://www.takeaction.network/xactions/34568"", ""Improve HB 1574 supporting WA agriculture by capturing methane and reducing greenhouse gases "")",01/28/2024,House Agriculture & Natural Resources,Rosemary M.
"=HYPERLINK(""https://www.takeaction.network/bills/7176"", ""1579"")",Establishing a mechanism for independent prosecutions within the office,2023,H Rules 3C,Police Accountability,on_rules_consideration_list_for_3rd_reading,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1579&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""3"")",2,11,0,0,1,71,82,122,"=HYPERLINK(""https://www.takeaction.network/xactions/33184"", ""Provide Written Testimony to Support HB 1579 (Independent Prosecutor for Police Misconduct)"")",03/22/2023,Senate Law & Justice,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/7176"", ""1579"")",Establishing a mechanism for independent prosecutions within the office,2024,H Rules 3C,Police Accountability,on_rules_consideration_list_for_3rd_reading,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1579&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""5"")",5,55,0,0,0,0,55,67,"=HYPERLINK(""https://www.takeaction.network/xactions/35046"", ""Support Independent Prosecutor for Police Use of Deadly Force (Senate: In Committee (Ways & Means))"")",02/25/2024,Senate Ways & Means,Camille B.
"=HYPERLINK(""https://www.takeaction.network/bills/7182"", ""1584"")",Planning for advanced nuclear reactor technology in Washington.,2023,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1584&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""5"")",5,96,0,0,0,0,96,113,"=HYPERLINK(""https://www.takeaction.network/xactions/33388"", ""Oppose Advanced Nuclear Reactor Technology (HB 1584 in Senate Rules)"")",04/10/2023,Senate Rules,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/7182"", ""1584"")",Planning for advanced nuclear reactor technology in Washington.,2024,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1584&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7184"", ""1586"")",Requiring the criminal justice training commission to establish a work ,2023,H Rules X,Police Accountability,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1586&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""1"")",1,16,0,0,0,0,16,16,"=HYPERLINK(""https://www.takeaction.network/xactions/32370"", ""Support HB 1586 (Vehicular pursuits work grp.) by Signing in 'Pro' to the House Community Safety, Justice, & Reentry's Public Hearing"")",01/30/2023,"House Community Safety, Justice, & Reentry",Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/7184"", ""1586"")",Requiring the criminal justice training commission to establish a work ,2024,H Rules X,Police Accountability,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1586&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7187"", ""1589"")",Supporting Washington's clean energy economy and transitioning to a cle,2023,C 351 L 24,Averting Climate Catastrophe,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1589&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""6"")",6,116,0,0,0,0,116,148,"=HYPERLINK(""https://www.takeaction.network/xactions/33387"", ""Keep HB 1589 (Reducing Methane Emissions) Strong and then Pass it."")",04/10/2023,Senate,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/7187"", ""1589"")",Supporting Washington's clean energy economy and transitioning to a cle,2024,C 351 L 24,Averting Climate Catastrophe,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1589&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7217"", ""1619"")",Incentivizing development and acquisition of renewable energy resources,2023,H Env & Energy,Averting Climate Catastrophe,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1619&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""1"")",1,13,0,0,0,0,13,18,"=HYPERLINK(""https://www.takeaction.network/xactions/32507"", ""Provide Written Testimony opposing HB 1619 (Renewable energy resources)"")",02/06/2023,House Environment & Energy,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/7217"", ""1619"")",Incentivizing development and acquisition of renewable energy resources,2024,H Env & Energy,Averting Climate Catastrophe,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1619&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7264"", ""1628"")",Increasing the supply of affordable housing by modifying the state and ,2023,H Rules X,Housing,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1628&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""3"")",2,53,0,0,1,101,154,217,"=HYPERLINK(""https://www.takeaction.network/xactions/33413"", ""Support Real Estate Excise Tax and Make it as Strong as Possible"")",04/17/2023,House Finance,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/7264"", ""1628"")",Increasing the supply of affordable housing by modifying the state and ,2024,H Rules X,Housing,rules_x,House Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1628&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7272"", ""1635"")",Limiting liability arising from the use of trained police dogs.,2023,Del to Gov,Police Accountability,delivered_to_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1635&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7272"", ""1635"")",Limiting liability arising from the use of trained police dogs.,2024,Del to Gov,Police Accountability,delivered_to_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1635&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""1"")",1,27,0,0,0,0,27,29,"=HYPERLINK(""https://www.takeaction.network/xactions/34851"", ""Oppose  HB 1635 (Shields government and law enforcement from accountability if civilians are harmed when using dogs are used to detect fentanyl): Sign in 'Con' for Senate Law & Justice's Public Hearing"")",02/13/2024,Senate Law & Justice,Camille B.
"=HYPERLINK(""https://www.takeaction.network/bills/7442"", ""1740"")","Concerning eligibility, enrollment, and compensation of small forestlan",2023,H Cap Budget,Environment,in_committee,House Capital Budget,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1740&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""2"")",1,4,0,0,1,12,16,16,"=HYPERLINK(""https://www.takeaction.network/xactions/32778"", ""Provide Written Testimony to Oppose HB 1740 (Reducing Riparian Buffers) House Capital Budget"")",02/20/2023,House Capital Budget,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/7442"", ""1740"")","Concerning eligibility, enrollment, and compensation of small forestlan",2024,H Cap Budget,Environment,in_committee,House Capital Budget,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1740&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7606"", ""1789"")",Expanding revenue generation and economic opportunities from natural cl,2023,H Ag&Nr,Averting Climate Catastrophe,in_committee,House Agriculture & Natural Resources,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1789&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""1"")",1,9,0,0,0,0,9,9,"=HYPERLINK(""https://www.takeaction.network/xactions/33189"", ""Sign in 'CON' to Oppose HB 1789 (More Logging of State Forests) and Leave a Comment"")",03/20/2023,"Senate Environment, Energy & Technology",Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/7606"", ""1789"")",Expanding revenue generation and economic opportunities from natural cl,2024,H Ag&Nr,Averting Climate Catastrophe,in_committee,House Agriculture & Natural Resources,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1789&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7651"", ""1832"")",Implementing a per mile charge on vehicle usage of public roadways.,2023,H Transportation,Tax Fairness / Income Equality,in_committee,House Transportation,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1832&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7651"", ""1832"")",Implementing a per mile charge on vehicle usage of public roadways.,2024,H Transportation,Tax Fairness / Income Equality,in_committee,House Transportation,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1832&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7755"", ""1863"")",Concerning payment for surveys of state-owned aquatic lands by current ,2023,H Ag&Nr,Environment,in_committee,House Agriculture & Natural Resources,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1863&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7755"", ""1863"")",Concerning payment for surveys of state-owned aquatic lands by current ,2024,H Ag&Nr,Environment,in_committee,House Agriculture & Natural Resources,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1863&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7812"", ""1887"")",Mitigating the consumer impacts of the climate commitment act by creati,2023,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1887&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7812"", ""1887"")",Mitigating the consumer impacts of the climate commitment act by creati,2024,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1887&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7831"", ""1904"")",Using climate commitment act revenues to pay for hybrid electric ferrie,2023,H Approps,Environment,in_committee,House Appropriations,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1904&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7831"", ""1904"")",Using climate commitment act revenues to pay for hybrid electric ferrie,2024,H Approps,Environment,in_committee,House Appropriations,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1904&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7842"", ""1908"")",Supporting the clean energy transition by providing a framework for fin,2023,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1908&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7842"", ""1908"")",Supporting the clean energy transition by providing a framework for fin,2024,H Env & Energy,Environment,in_committee,House Environment & Energy,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1908&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/7871"", ""1924"")",Promoting the integration of fusion technology within state clean energ,2023,C 346 L 24,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=1924&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
